STORE_NO,LASTEST_STORE_NO,STORE_NAME,LON,LAT,DO_NAME,STORE_TYPE_NAME,STORE_STATUS_NAME,BUSINESS_TIME_NAME,sells_ground_1f,Dining_area_seats_total,Dining_area_seats_outdoor,parking_lot,External_lavatory_sell,External_lavatory_outdoor,AREA_NAME,fm_100,hl_100,ok_100,px_100,sm_100,fm_250,hl_250,ok_250,px_250,sm_250,fm_500,hl_500,ok_500,px_500,sm_500,fm_1000,hl_1000,ok_1000,px_1000,sm_1000,GRID_LON,GRID_LAT,PEOPLE_FLOW,STORE_AMT,COMPETE_STORE_AMT,FLOW_INDEX,AVG_PSD
195829,201977,逢華,120.645379,24.175749,中科區,RC,一般,一般,31.8,0,1,0,0,0,商業區---餐飲業.商店街,1,0,0,0,0,3,0,0,0,0,9,2,2,0,2,24,2,5,3,3,120.645,24.175,100273,18,19,2710,45186.077749
207182,207182,河南,120.643229,24.170158,中科區,FC2,一般,一般,62.5,49,0,1,0,3,幹道型---住宅區,0,0,0,1,0,1,0,1,1,0,8,0,1,1,1,27,1,2,1,2,120.645,24.175,100273,18,19,2710,45584.274433
159111,159111,逢甲,120.644459,24.174555,中科區,FC2,一般,一般,40.3,30,8,1,0,1,商業區---餐飲業.商店街,1,0,0,0,0,4,0,0,0,0,9,0,1,1,2,26,2,4,2,3,120.645,24.175,100273,18,19,2710,57878.283925
166267,166267,逢學,120.648217,24.179108,中科區,FC2,一般,非24小時營業,21.6,0,0,0,0,0,文教區---大專院校(校內),0,0,0,0,0,1,1,1,0,0,6,2,3,0,0,18,2,3,1,3,120.645,24.175,100273,18,19,2710,79555.266502
195450,195450,逢美,120.642567,24.179273,中科區,FC2,一般,一般,27.7,6,0,0,0,1,住宅區---幹道型,0,0,0,0,1,3,0,0,0,2,9,1,2,1,2,19,2,3,4,3,120.645,24.175,100273,18,19,2710,67943.598034
189307,189307,新西屯,120.643692,24.176125,中科區,RC,一般,一般,40.7,24,0,1,0,1,住宅區---商業區,0,0,0,0,0,4,0,0,0,1,9,1,1,0,2,25,2,4,4,3,120.645,24.175,100273,18,19,2710,51967.651980
112190,112190,寶慶,120.647522,24.171097,中科區,FC2,位移新開,一般,55.4,31,0,1,0,1,住宅區---辦公商圈,1,0,0,0,1,4,0,0,0,1,9,0,1,1,1,21,2,3,1,2,120.645,24.175,100273,18,19,2710,84815.947500
128829,128829,福星,120.646445,24.175039,中科區,FC2,一般,一般,40.1,27,0,1,0,1,商業區---餐飲業.商店街,1,0,0,0,0,4,0,0,0,0,12,2,2,0,2,22,2,4,1,3,120.645,24.175,100273,18,19,2710,70296.758084
120168,120168,尚仁,120.641900,24.171687,中科區,FC1,位移新開,一般,41.5,23,2,0,0,1,住宅區---純住宅型,0,0,0,0,0,1,0,0,1,0,8,0,1,1,0,26,2,3,2,3,120.645,24.175,100273,18,19,2710,79652.707421
135780,236674,逢德,120.640902,24.173525,中科區,FC1,一般,一般,40.7,24,0,1,0,1,住宅區---幹道型,0,0,0,0,0,1,0,0,0,0,8,0,1,1,0,25,2,4,3,3,120.645,24.175,100273,18,19,2710,65662.543999
896274,896274,逢源,120.642335,24.177938,中科區,FC2,一般,一般,20.5,0,0,0,0,0,住宅區---幹道型,0,0,0,0,0,3,0,0,0,2,9,1,2,0,2,24,2,4,4,3,120.645,24.175,100273,18,19,2710,58405.049226
196730,196730,和田,120.644308,24.428287,苗栗區,FC1,一般,一般,56,30,16,5,0,3,幹道型---住宅區,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,120.645,24.425,2330,1,1,1165,54927.582925
200099,200099,昌進,120.651352,24.149851,中彰區,FC2,一般,一般,30.7,8,0,1,0,2,商業區---餐飲業.商店街,1,0,0,0,0,2,0,0,1,0,5,0,0,2,0,14,2,2,5,0,120.655,24.145,57085,9,8,3357,55657.584195
159029,159029,惠宇,120.653574,24.144793,中彰區,FC2,一般,一般,45.9,30,0,1,0,0,住宅區---純住宅型,0,0,0,0,0,1,0,0,0,0,1,0,1,3,0,11,1,2,6,0,120.655,24.145,57085,9,8,3357,69650.913749
920489,920489,好家庭,120.585070,23.719708,雲彰區,FC1,擴店,一般,36.1,2,10,3,0,0,工業區---傳統工業,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,120.585,23.715,4026,2,0,2013,65985.357546
952578,952578,美皇,120.587105,23.988937,彰濱區,FC1,一般,一般,38.5,18,0,1,0,2,文教區---大專院校(校外),1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,2,120.585,23.985,5505,1,2,1835,78807.347430
997618,997618,壽比,120.598111,22.633204,屏東區,FC1,一般,一般,38.8,27,0,0,0,0,住宅區---幹道型,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2,0,0,0,1,120.595,22.635,4541,1,2,1513,63893.424171
181129,181129,新中勝,120.599872,22.669699,屏東區,FC2,位移新開,一般,41.1,29,0,1,0,1,住宅區---商業區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,120.595,22.665,2229,1,0,2229,84961.334090
130523,130523,嘉埔,120.591811,23.299008,新豐區,FC1,一般,非24小時營業,54.7,42,0,6,0,3,住宅區---純住宅型,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.595,23.295,1836,1,0,1836,59169.903003
953098,953098,新春社,120.609041,24.138653,中彰區,FC2,一般,一般,52.7,41,0,1,0,3,文教區---大專院校(校外),1,0,0,0,0,1,1,1,0,0,4,1,1,0,1,5,1,2,0,1,120.605,24.135,7325,1,4,1465,76081.347414
943091,943091,國安國宅,120.609970,24.192766,中科區,FC1,一般,一般,18.7,0,0,0,0,0,住宅區---純住宅型,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,6,0,0,3,0,120.605,24.195,6088,1,0,6088,90240.237581
923857,923857,鑫泰山,120.614133,22.787155,屏東區,FC1,一般,一般,22.9,4,0,0,0,0,住宅區---幹道型,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.615,22.785,1929,1,0,1929,69968.219522
967525,967525,新林內,120.613257,23.755653,雲彰區,FC1,一般,一般,40.4,20,0,1,0,2,住宅區---文教區,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,120.615,23.755,3503,1,1,1751,63289.220990
200985,200985,二水,120.616058,23.811400,雲彰區,RC,一般,一般,46.5,20,0,1,0,2,住宅區---純住宅型,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,120.615,23.815,5635,1,2,1878,89474.681200
180964,180964,嶺寶,120.611944,24.137028,中彰區,FC1,一般,一般,31,8,0,1,0,0,商業區---市場,0,0,0,0,1,2,1,0,0,1,3,1,1,0,1,5,1,1,0,1,120.615,24.135,12952,3,4,1850,69339.188689
212302,212302,春安,120.610205,24.135598,中彰區,FC1,一般,一般,48,32,0,1,0,2,住宅區---幹道型,1,0,0,0,0,1,0,0,0,0,4,1,1,0,1,4,1,2,0,1,120.615,24.135,12952,3,4,1850,48418.834131
111393,111393,嶺中,120.611502,24.138575,中彰區,FC2,位移新開,一般,44.4,20,0,1,0,2,文教區---大專院校(校外),0,0,0,0,0,2,1,0,0,1,3,1,1,0,1,5,1,1,0,1,120.615,24.135,12952,3,4,1850,86834.078902
122913,122913,通山,120.629753,24.208475,中科區,FC1,一般,一般,52.6,33,8,9,0,2,幹道型---工業區,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,120.625,24.205,17622,2,1,5874,99055.490815
182982,182982,科雅,120.627168,24.201106,中科區,FC1,一般,一般,62.5,51,0,1,0,3,住宅區---幹道型,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,120.625,24.205,17622,2,1,5874,52278.026754
971971,971971,新政,120.620354,24.350391,中濱區,FC1,一般,一般,39.2,18,0,0,0,0,住宅區---幹道型,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,4,1,4,3,0,120.625,24.355,13064,2,2,3266,68982.650383
954792,954792,鎮欣,120.567215,24.229086,中濱區,FC1,一般,一般,29.3,13,0,0,0,2,住宅區---幹道型,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,120.565,24.225,12928,2,1,4309,71605.188150
844192,844192,靜宜,120.568376,24.224750,中濱區,FC2,一般,一般,49.9,20,0,1,0,2,住宅區---幹道型,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,1,0,2,0,120.565,24.225,12928,2,1,4309,77568.565500
968067,968067,龍肚,120.570102,22.878414,岡山區,FC1,擴店,一般,33,12,0,7,0,1,幹道型---風景區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.575,22.875,1834,1,0,1834,87031.024295
959317,959317,惠明,120.571768,23.950963,彰濱區,FC1,一般,一般,29.2,10,0,0,0,1,住宅區---純住宅型,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,5,4,0,1,0,120.575,23.955,39615,8,6,2829,62451.019773
909552,909552,員家,120.575638,23.951136,彰濱區,FC1,一般,一般,33.1,12,0,1,0,1,住宅區---文教區,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,2,0,1,0,120.575,23.955,39615,8,6,2829,70521.357142
210247,210247,員宿,120.570908,23.957210,彰濱區,FC2,一般,一般,23,4,0,0,0,0,幹道型---商業區,0,0,0,0,0,1,1,0,0,0,4,4,0,1,0,8,6,1,2,0,120.575,23.955,39615,8,6,2829,28710.549749
199452,199452,新員民,120.573579,23.958786,彰濱區,FC1,一般,一般,47.7,39,0,1,0,2,商業區---市場,0,0,0,0,0,1,0,0,0,0,3,5,0,0,0,10,6,1,2,0,120.575,23.955,39615,8,6,2829,56633.505699
120478,120478,員農,120.578870,23.955644,彰濱區,FC1,位移新開,一般,46.4,33,0,1,0,2,住宅區---商業區,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,6,3,0,2,0,120.575,23.955,39615,8,6,2829,64184.426664
110459,110459,員昌,120.572455,23.954676,彰濱區,FC1,位移新開,一般,44.9,31,0,1,0,3,商業區---電影院.KTV.保齡球館,0,0,0,1,0,0,2,0,1,0,2,2,0,1,0,8,5,1,1,0,120.575,23.955,39615,8,6,2829,72448.511482
143138,143138,豐昌,120.575767,23.952342,彰濱區,FC1,位移新開,一般,35.7,12,25,3,0,0,住宅區---辦公商圈,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,6,4,0,1,0,120.575,23.955,39615,8,6,2829,57153.547414
112215,112215,員林,120.579096,23.957699,彰濱區,FC1,一般,一般,53.8,43,0,0,0,2,住宅區---辦公商圈,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,6,5,0,2,0,120.575,23.955,39615,8,6,2829,56296.197756
199016,199016,品客,120.571835,23.976736,彰濱區,FC1,一般,一般,27.8,7,0,0,0,0,幹道型---工業區,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,120.575,23.975,7155,1,1,3577,69483.028822
164283,164283,福山,120.576437,24.085512,彰化區,FC1,一般,一般,52.2,20,0,0,0,2,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,120.575,24.085,13606,1,2,4535,85770.597097
940575,940575,祐瑄,120.570242,24.243800,中濱區,FC1,一般,一般,38.1,18,0,2,0,2,住宅區---幹道型,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,120.575,24.245,5900,1,0,5900,78225.158274
933223,933223,高美祿,120.575048,24.283042,中濱區,FC1,一般,一般,36.7,20,0,0,0,2,住宅區---幹道型,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,120.575,24.285,5233,1,0,5233,73163.169699
951128,951128,彰德,120.589611,24.082698,彰化區,FC1,擴店,一般,60.3,43,0,6,0,3,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,120.585,24.085,9641,2,1,3213,76617.256421
865502,865502,逢福,120.639099,24.181938,中科區,FC2,一般,一般,34.3,20,0,1,0,1,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,11,2,2,3,2,120.635,24.185,14671,3,1,3667,91293.289049
184243,184243,浤雅,120.633252,24.237632,雅潭區,FC1,位移新開,一般,73.4,50,0,1,0,2,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,1,120.635,24.235,8506,2,1,2835,63389.643884
206927,206927,浤淶,120.639342,24.232263,雅潭區,FC1,一般,一般,56.5,36,0,1,0,2,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,120.635,24.235,8506,2,1,2835,77178.680495
164205,164205,芬草,120.643054,24.013363,中投區,FC1,一般,一般,60.7,45,0,13,0,3,幹道型---純幹道型,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.645,24.015,3063,1,0,3063,93880.785066
122418,122418,福廣,120.644454,24.204320,中科區,FC1,位移新開,一般,54.8,34,0,1,0,2,幹道型---工業區,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,120.645,24.205,9037,2,1,3012,71601.823447
186906,186906,廣裕,120.644211,24.209223,中科區,FC1,一般,一般,44.4,27,0,1,0,2,幹道型---工業區,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,120.645,24.205,9037,2,1,3012,69879.521023
900430,900430,雙喜,120.646934,24.218370,中科區,FC1,一般,一般,24.1,0,0,1,0,0,住宅區---文教區,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,6,0,0,1,0,120.645,24.215,11065,2,2,2766,77789.326828
910736,910736,百達,120.649764,24.212249,雅潭區,FC1,擴店,一般,61.9,38,0,1,0,2,幹道型---工業區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,120.645,24.215,11065,2,2,2766,83057.443366
179621,179621,太明,120.657023,24.057669,中興區,FC1,一般,一般,38.9,12,0,1,0,3,幹道型---工業區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,120.655,24.055,4435,1,0,4435,84763.201397
114303,241126,生活,120.658755,24.123619,中興區,FC1,位移新開,一般,47.2,26,0,0,1,0,住宅區---辦公商圈,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,10,1,1,1,0,120.655,24.125,28017,5,6,2547,65325.118683
216005,241126,生活,120.658755,24.123619,中興區,FC1,一般,一般,47.2,26,0,1,0,2,住宅區---辦公商圈,1,0,0,0,0,2,0,0,1,0,3,1,0,1,0,10,2,1,3,1,120.655,24.125,28017,5,6,2547,56633.791819
215286,215286,無尾熊,120.653922,24.120645,中興區,FC1,一般,一般,39.3,24,0,1,0,2,住宅區---純住宅型,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,10,3,1,2,2,120.655,24.125,28017,5,6,2547,81429.702354
950963,950963,雅典,120.655482,24.129306,中興區,FC2,擴店,一般,27.7,4,0,1,0,1,住宅區---幹道型,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,2,0,2,0,120.655,24.125,28017,5,6,2547,78604.277961
241126,241126,生活,120.658755,24.123619,中興區,FC1,一般,一般,47.2,26,0,1,0,2,住宅區---辦公商圈,1,0,0,0,0,2,0,0,1,0,3,1,0,1,0,11,2,1,3,1,120.655,24.125,28017,5,6,2547,55810.606608
944692,944692,神寶,120.656083,24.258615,雅潭區,FC1,一般,一般,35.3,6,0,0,0,1,住宅區---幹道型,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,2,1,1,1,120.655,24.255,8961,1,4,1792,95599.991021
968528,968528,永在,120.654311,24.391683,中濱區,FC1,一般,一般,47,33,0,1,0,3,幹道型---工業區,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,120.655,24.395,6061,1,1,3030,75850.874759
119065,240891,黎明東,120.638921,24.142904,中彰區,FC1,一般,一般,37,18,0,2,0,2,住宅區---辦公商圈,1,0,0,0,0,2,0,0,1,0,3,0,0,2,0,10,2,1,4,0,120.635,24.145,41947,7,8,2796,72978.031762
155038,155038,鑫權勝,120.634158,24.144497,中彰區,FC1,一般,一般,43.4,28,12,1,0,1,幹道型---純幹道型,0,0,0,0,0,0,0,0,1,0,3,1,0,2,0,14,3,0,3,1,120.635,24.145,41947,7,8,2796,71070.306079
166337,166337,豐河,120.638486,24.147311,中彰區,FC1,位移新開,一般,36.4,15,0,1,0,2,住宅區---幹道型,0,0,0,0,0,2,0,0,0,0,4,0,0,2,0,14,2,1,3,1,120.635,24.145,41947,7,8,2796,58384.517388
182339,182339,權旺,120.635760,24.143474,中彰區,FC1,一般,一般,39.9,21,0,1,0,2,幹道型---住宅區,0,0,0,0,0,0,0,0,1,0,3,1,0,2,0,12,2,0,4,0,120.635,24.145,41947,7,8,2796,66439.082775
231107,231107,永春,120.633442,24.141253,中彰區,FC1,一般,一般,38.9,26,0,0,0,2,幹道型---住宅區,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,8,2,0,4,0,120.635,24.145,41947,7,8,2796,NULL
193638,193638,甲渭,120.641121,24.402653,中濱區,FC1,位移新開,一般,39.5,20,0,1,0,2,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,120.645,24.405,12580,3,2,2516,76277.042787
184335,184335,幼勝,120.643283,24.400646,中濱區,FC1,一般,一般,36.5,21,0,1,0,2,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,120.645,24.405,12580,3,2,2516,58974.964569
903831,903831,日南,120.645889,24.404203,中濱區,FC1,一般,一般,40.5,12,0,0,0,2,工業區---傳統工業,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,120.645,24.405,12580,3,2,2516,108476.499705
967950,967950,亞洲一店,120.686520,24.046941,中投區,FC1,一般,非24小時營業,28.1,0,0,0,0,0,文教區---大專院校(校內),0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,3,1,0,0,0,120.685,24.045,7786,2,3,1557,60440.900763
113997,113997,易鴻,120.687714,24.045585,中投區,FC1,位移新開,一般,35.4,13,0,0,0,1,文教區---大專院校(校外),0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,3,1,0,0,0,120.685,24.045,7786,2,3,1557,62226.403880
183561,183561,楓港,120.691488,22.195101,墾丁區,FC1,位移新開,一般,42.9,34,0,2,0,3,住宅區---幹道型,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.695,22.195,1855,1,0,1855,65941.044521
151645,151645,龍辰,120.691566,23.946358,中投區,FC1,一般,一般,37.9,12,0,0,0,1,住宅區---純住宅型,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,120.695,23.945,5727,1,1,2863,61856.877489
112204,112204,興城,120.699024,24.089348,中投區,FC1,位移新開,一般,35.9,11,0,0,0,1,住宅區---商業區,0,0,0,0,0,2,0,0,0,0,3,0,0,1,1,8,1,0,3,1,120.695,24.085,25848,4,2,4308,64994.630144
200022,200022,軟體,120.694412,24.082399,中投區,FC1,一般,一般,61.4,36,0,1,0,1,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,7,0,0,0,2,120.695,24.085,25848,4,2,4308,77389.473993
970565,970565,中湖,120.695948,24.088044,中投區,FC1,一般,一般,33.7,20,0,2,0,0,幹道型---文教區,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,9,0,0,2,2,120.695,24.085,25848,4,2,4308,66532.761762
810018,810018,草湖,120.698195,24.080344,中投區,FC1,一般,一般,36.8,24,0,0,0,1,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5,0,0,0,2,120.695,24.085,25848,4,2,4308,56078.414500
152073,239525,上誠,120.655440,24.146554,中興區,FC1,一般,一般,47.1,32,0,0,1,0,住宅區---幹道型,0,0,0,0,0,0,0,1,2,0,3,0,2,2,0,12,1,2,6,0,120.655,24.145,57085,9,8,3357,54253.983775
174626,174626,忠福,120.657106,24.142882,中興區,FC1,一般,一般,22.2,4,0,0,0,0,幹道型---住宅區,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,13,0,2,6,0,120.655,24.145,57085,9,8,3357,58062.430168
201852,201852,墩富,120.650017,24.149700,中彰區,RC,一般,一般,46.4,27,0,1,0,2,商業區---百貨公司.購物商場,1,0,0,0,0,3,0,0,0,0,4,0,0,1,0,15,2,2,5,1,120.655,24.145,57085,9,8,3357,49465.318080
902757,902757,華生,120.658733,24.144283,中興區,FC1,一般,一般,42.6,23,0,1,0,1,住宅區---純住宅型,0,0,0,0,0,1,0,0,0,0,2,0,1,2,0,10,1,2,6,0,120.655,24.145,57085,9,8,3357,74764.148561
217156,217156,向勝,120.652860,24.146636,中興區,FC1,一般,一般,22.6,4,0,0,0,0,住宅區---純住宅型,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,13,2,2,5,0,120.655,24.145,57085,9,8,3357,50312.923436
239525,239525,上誠,120.655440,24.146554,中興區,FC1,一般,一般,47.1,32,0,0,0,1,住宅區---幹道型,0,0,0,0,0,0,0,1,2,0,3,0,2,2,0,12,1,2,6,0,120.655,24.145,57085,9,8,3357,46203.602609
905527,905527,權興,120.652869,24.140244,中彰區,FC2,一般,一般,26.7,11,0,0,0,1,幹道型---辦公商圈,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,9,2,2,5,0,120.655,24.145,57085,9,8,3357,59094.485876
865889,217156,向勝,120.652860,24.146636,中興區,FC1,一般,一般,22.6,4,0,0,0,0,住宅區---純住宅型,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,13,1,2,5,0,120.655,24.145,57085,9,8,3357,59154.048437
951427,217396,西屯重慶,120.655868,24.165499,中科區,FC1,一般,一般,28.4,3,0,0,1,0,住宅區---純住宅型,1,0,0,0,0,1,0,0,1,0,5,1,0,1,0,8,2,1,4,0,120.655,24.165,56691,8,8,3543,51126.695010
217396,217396,西屯重慶,120.655868,24.165499,中科區,FC1,一般,一般,28.4,3,4,1,0,2,住宅區---純住宅型,1,0,0,0,0,1,0,0,1,0,5,0,0,1,0,10,1,1,4,0,120.655,24.165,56691,8,8,3543,47747.615942
993498,993498,豐慶,120.657497,24.168242,中科區,FC1,位移新開,一般,39,16,0,1,0,1,住宅區---文教區,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,8,0,2,3,1,120.655,24.165,56691,8,8,3543,72642.279344
199924,199924,原義,120.659482,24.161546,中科區,RC,一般,一般,111.4,94,0,2,0,2,住宅區---幹道型,0,0,0,1,0,0,0,1,1,0,2,0,1,1,0,10,1,3,4,0,120.655,24.165,56691,8,8,3543,80915.677151
822310,822310,文心,120.652227,24.165940,中科區,FC2,一般,一般,38.5,20,0,1,0,1,幹道型---住宅區,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,15,2,1,3,2,120.655,24.165,56691,8,8,3543,52716.006532
129246,129246,青海,120.657279,24.163170,中科區,FC2,一般,一般,39.2,16,0,1,0,1,住宅區---幹道型,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,9,1,1,4,0,120.655,24.165,56691,8,8,3543,79978.812352
110884,110884,桂冠,120.653885,24.162392,中科區,FC1,位移新開,一般,59,49,0,1,0,3,住宅區---文教區,1,0,0,0,0,1,0,0,0,0,4,1,0,1,0,11,2,1,3,1,120.655,24.165,56691,8,8,3543,73755.563160
118497,118497,中川,120.651355,24.162031,中科區,FC2,一般,一般,30,3,0,1,0,2,辦公商圈---開放型,0,0,0,0,0,1,0,0,0,0,5,1,0,1,0,12,2,1,4,1,120.655,24.165,56691,8,8,3543,89751.308605
121666,121666,彩虹,120.536968,23.442147,嘉義區,FC1,一般,非24小時營業,58.4,46,3,23,0,3,風景區---風景線中繼站,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,120.535,23.445,2289,2,0,1144,63162.753390
920478,920478,山好,120.538347,23.679866,雲彰區,FC1,一般,一般,27.6,6,0,0,0,1,幹道型---住宅區,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,120.535,23.675,2743,1,1,1371,85867.331100
208004,208004,聯勝,120.543046,22.482751,墾丁區,FC1,一般,一般,48.1,31,0,0,1,0,幹道型---純幹道型,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.545,22.485,1377,1,0,1377,42085.258521
198998,198998,清順,120.543311,22.545321,墾丁區,FC1,一般,一般,37.8,18,0,5,0,1,住宅區---幹道型,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,2,1,1,0,120.545,22.545,9788,1,2,3262,58679.154975
913193,913193,正美,120.541496,22.901550,岡山區,FC1,擴店,一般,30.1,5,0,0,0,0,住宅區---商業區,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,120.545,22.905,3370,1,2,1123,67241.855065
954079,241377,劍湖,120.549822,23.623881,雲彰區,FC1,一般,一般,44.8,26,0,9,0,3,風景區---風景線中繼站,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,120.545,23.625,2095,2,0,1047,68501.697264
241377,241377,劍湖,120.549822,23.623881,雲彰區,FC1,一般,一般,44.8,26,0,9,0,3,風景區---風景線中繼站,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,120.545,23.625,2095,2,0,1047,67793.517433
174545,174545,大肚,120.544779,24.153239,中彰區,FC1,一般,一般,43.1,32,0,1,0,3,幹道型---住宅區,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,3,1,0,2,0,120.545,24.155,14107,2,5,2015,77854.379567
893596,893596,台紙,120.545168,24.151054,中彰區,FC1,一般,一般,30.8,14,0,0,0,0,住宅區---幹道型,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,0,2,0,120.545,24.155,14107,2,5,2015,71591.371527
192679,239042,番路,120.552163,23.464417,嘉義區,FC1,一般,一般,49.9,33,0,0,1,0,住宅區---風景區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.555,23.465,2631,2,0,1315,66792.123085
239042,239042,番路,120.552163,23.464417,嘉義區,FC1,一般,一般,49.9,33,0,1,0,2,住宅區---風景區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.555,23.465,2631,2,0,1315,63452.908728
138804,138804,環科大,120.553611,23.679749,雲彰區,FC1,一般,非24小時營業,28.6,0,0,0,0,0,文教區---大專院校(校內),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.555,23.675,438,1,0,438,40582.417043
967019,967019,大員山,120.565231,23.948645,彰濱區,FC1,一般,一般,50,18,26,1,0,0,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,120.565,23.945,9264,1,0,9264,63361.060468
968610,968610,順心,120.560034,23.941256,彰濱區,FC1,一般,一般,36.8,6,17,1,0,0,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,120.565,23.945,9264,1,0,9264,80624.740871
111717,111717,鎮權,120.569375,24.219827,中濱區,FC1,一般,一般,31.5,14,0,0,0,1,幹道型---住宅區,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,5,1,0,2,0,120.565,24.215,6991,1,2,2330,66673.239889
130800,130800,海濱,120.568727,24.273209,中濱區,FC1,位移新開,一般,43.2,28,0,1,0,2,幹道型---住宅區,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,2,1,2,0,120.565,24.275,17402,3,3,2900,62606.785946
